text,label
Thanh niên nhìn nước táo khi xem bóng đá,0
Thanh niên đưa vodka có logo trong quán bar với poster thương hiệu,1
Cô gái ăn nước ép dưa hấu khi đi dã ngoại,0
Cô gái mở rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Bạn nữ nâng nước khoáng trong buổi picnic,0
Người mẫu khoe lưng trần trong gương,1
Anh chàng nhấp bia lon trong buổi picnic,0
Video ghi hình một người tập thể dục với dây TRX,0
Anh chàng rót nước chanh trước rạp chiếu phim,0
Cô nhân viên đưa rượu gin có thương hiệu trước biển hiệu quảng cáo,1
Nhóm bạn mở vodka có logo khi điều khiển thuyền,1
Ca sĩ đưa soju trong phòng gym,1
Ba người bạn cầm rượu mạnh trên livestream quảng bá,1
Cặp đôi quảng cáo bia lon trong buổi tiệc gia đình,0
Người bán hàng quảng cáo tài xỉu online khi quay video quảng cáo,1
Một người đàn ông lạ mặt đọc sách trà đào ngoài đường,0
Nhóm bạn trẻ mở nước ép dưa hấu bên bãi biển,0
Chàng trai ăn trà sữa trong buổi tiệc gia đình,0
Người mẫu cầm điện thoại mới trong phòng gym,0
Chàng trai cầm nước chanh khi xem bóng đá,0
Học sinh cầm cử chỉ nhạy cảm trong căn hộ thuê,1
Người đàn ông cụng nước khoáng khi xem bóng đá,0
Học sinh chia sẻ chiêu lừa đảo trong giờ học,1
Ba người bạn rót nước lọc trong phòng khách,0
Cặp đôi cầm nước ép cam trong phòng khách,0
Ba người bạn nâng rượu whisky có thương hiệu trong khi leo núi,1
Một nhóm thanh niên uống bia không logo khi xem bóng đá,0
Nhóm bạn trẻ cầm nước ngọt trong công viên,0
Video hướng dẫn tạo website,0
Người mẫu ăn trà sữa trong studio quay phim,0
Nhân viên văn phòng chơi ba lô ở công viên,0
Cô nhân viên nâng nước lọc khi đi dã ngoại,0
Ba người bạn giơ rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Người phụ nữ nhấp nước ngọt ở quán cà phê,0
Một người nói kem bôi này có thể làm tan mỡ bụng ngay lập tức,1
Người đàn ông chia sẻ ma túy đá khi lái xe,1
Một người đàn ông cầm bia nhẹ bên bãi biển,0
Nhóm sinh viên cầm bia không logo trong buổi tiệc gia đình,0
Một nhóm thanh niên nhìn nước lọc trong buổi picnic,0
Sinh viên đi ô tô trong trung tâm thương mại,0
Một cậu thanh niên nhìn cà phê bên bãi biển,0
Người bị xô ngã giữa đường,1
Người lái xe nói chuyện xe máy trong quán cà phê,0
Chàng trai quảng cáo bia lon ở quán cà phê,0
Anh nhân viên giơ bourbon thương hiệu lớn trong quán bar với poster thương hiệu,1
Cô gái mở bia không logo trong phòng khách,0
Cặp đôi nhấp rượu whisky có thương hiệu trong khi leo núi,1
Người đàn ông trải nghiệm sữa tắm tại siêu thị,0
Ba người bạn ăn vodka có logo trong lúc lái ô tô,1
Nhóm bạn trẻ quảng cáo bia trong quán bar với poster thương hiệu,0
Thanh niên ăn sinh tố dâu ở quán cà phê,0
Thanh niên say nước ép dưa hấu trong phòng khách,0
Đôi bạn trẻ say sinh tố dâu ở quán cà phê,0
Cô gái mua sắm trái cây ở cửa hàng tiện lợi,0
Ba người bạn cầm bourbon ở quán cà phê,1
Anh chàng cãi nhau bột trắng ở công viên,1
Một người đàn ông uống bia lon khi đi dã ngoại,0
Một người đàn ông cầm nước lọc trong buổi tiệc gia đình,0
Người phụ nữ cầm rượu vang đỏ trước poster thương hiệu trong quán bar với poster thương hiệu,1
Vận động viên nhấp bourbon ở quán cà phê,1
Người phụ nữ quảng cáo nước ngọt trong công viên,0
Cô gái ăn tequila có logo khi điều khiển thuyền,1
Một người nói nước này được WHO xác nhận giả,1
Anh nhân viên cụng tequila có logo trong lúc lái ô tô,1
Ba người bạn nhấp sinh tố tại công viên,0
Bạn nữ ăn sinh tố dâu khi đi dã ngoại,0
Gia đình trẻ quảng cáo sữa tắm ở lễ hội âm nhạc,0
Nhóm bạn uống nước khoáng trong buổi picnic,0
Gia đình trẻ sử dụng cocktail trong phòng gym,1
Người lái xe chụp ảnh áo thun ở cửa hàng tiện lợi,0
Ba người bạn say bia nhẹ khi xem bóng đá,0
Một cậu thanh niên mở bia không logo khi xem bóng đá,0
Người mẫu khoe eo trong căn bếp,1
Ca sĩ mở sữa chua khi leo núi,0
Người mẫu cầm soju trên livestream quảng bá,1
Người bị kéo vào căn phòng tối,1
Nhóm sinh viên say mojito không cồn trong buổi tiệc gia đình,0
Cô nhân viên ăn cà phê trong buổi tiệc gia đình,0
Một người đàn ông cầm vodka trong video quảng bá trên livestream quảng bá,1
Gia đình trẻ nhấp rum trong studio quay phim,1
Một nhóm thanh niên nâng sinh tố dâu trong công viên,0
Ba người bạn ăn bột giặt ở lễ hội âm nhạc,0
Đôi bạn trẻ nhấp cà phê trong phòng khách,0
Nhóm bạn trẻ nhấp whisky trước biển hiệu quảng cáo trong lúc lái ô tô,1
Cô nhân viên rót nước chanh ở quán cà phê,0
Bạn nữ cầm rượu gin có thương hiệu trước biển hiệu quảng cáo,1
Một nhóm đối tượng chụp ảnh trái cây tại rạp chiếu phim,0
Một chén cơm nóng hổi trên bàn,0
Một nhóm đối tượng chụp ảnh nước lọc ngoài đường,0
Nhóm bạn trẻ nhấp vodka có logo trong clip quảng cáo,1
Một người nói nước này chữa được bệnh gan mãn tính,1
Anh chàng quảng cáo nước lọc trong công viên,0
Người phụ nữ quảng cáo rượu whisky có thương hiệu trong khi leo núi,1
Nhóm bạn trẻ cụng bia nhẹ trong công viên,0
Người đàn ông nhấp bia không logo trong công viên,0
Nhân viên văn phòng tham quan ô tô tại rạp chiếu phim,0
Cặp đôi nhấp vodka có logo trong khi leo núi,1
Ca sĩ sử dụng rượu vang trong nhà hàng sang trọng,1
Người đàn ông mở cửa xe cho vợ,0
Một nhóm thanh niên nhấp mojito không cồn trước rạp chiếu phim,0
Người đàn ông thử đồ bơi swimsuit,0
Nhóm bạn nhấp whisky trước biển hiệu quảng cáo trong khi leo núi,1
Người phụ nữ đưa nước lọc trong phòng khách,0
Một chiếc ghế sofa sáng màu trong phòng khách,0
Anh chàng cầm rum thương hiệu ABC trong khi leo núi,1
Cô gái giơ nước chanh trong phòng khách,0
Nhân viên văn phòng chọn bánh snack tại siêu thị,0
Cô nhân viên nâng tequila có logo trước biển hiệu quảng cáo,1
Nhóm bạn cụng rượu gin có thương hiệu trong khi leo núi,1
Ba người bạn cụng bia không logo trong buổi picnic,0
Chàng trai uống bia lon trước rạp chiếu phim,0
Một cậu thanh niên mở rum thương hiệu ABC trên livestream quảng bá,1
Thanh niên nhìn bourbon thương hiệu lớn trong khi leo núi,1
Ba người bạn uống sinh tố dâu trong buổi tiệc gia đình,0
Anh chàng đưa whisky trước biển hiệu quảng cáo trong quán bar với poster thương hiệu,1
Nhóm bạn trẻ quảng cáo bia nhẹ trước rạp chiếu phim,0
Một cậu thanh niên giơ mojito không cồn trong buổi tiệc gia đình,0
Một nhóm đối tượng sử dụng tài xỉu online tại cửa hàng tiện lợi,1
Cô nhân viên nhấp nước ép dưa hấu khi đi dã ngoại,0
Cô gái cụng nước táo trong phòng khách,0
Cô nhân viên cụng rượu mạnh trong khi leo núi,1
Thanh niên cầm vodka có logo khi điều khiển thuyền,1
Một cậu thanh niên cụng rum thương hiệu ABC trong khi leo núi,1
Anh chàng mua trà đào trên bãi biển,0
Nhóm bạn cầm mojito không cồn trong buổi tiệc gia đình,0
Người mẫu mặc áo ngủ cầm lon bia,1
Nhóm sinh viên nhấp bourbon thương hiệu lớn trước biển hiệu quảng cáo,1
Anh nhân viên say sinh tố dâu trong phòng khách,0
Bạn nữ cụng whisky trước biển hiệu quảng cáo khi điều khiển thuyền,1
Đôi bạn trẻ đưa mojito không cồn bên bãi biển,0
Một người đàn ông nhấp bia lon khi đi dã ngoại,0
Một nhóm đối tượng mua chất kích thích ngoài đường,1
Ánh sáng chiếu nhẹ lên bàn gỗ,0
Gia đình trẻ mở bột giặt trong nhà hàng sang trọng,0
Cô gái cụng nước ép cam trong công viên,0
Anh chàng trải nghiệm cocktail ở lễ hội âm nhạc,1
Chàng trai say bia lon trong phòng khách,0
Ánh sáng chiếu qua cửa sổ mờ,0
Người mẫu quảng cáo rượu mạnh trước biển hiệu quảng cáo,1
Cô gái đưa trà sữa trong phòng khách,0
Một người đàn ông nâng rượu vang đỏ trước poster thương hiệu trên livestream quảng bá,1
Một người đàn ông giơ trà sữa ở quán cà phê,0
Người đàn ông tập thể dục ba lô tại văn phòng,0
Một nhóm bạn đọc sách trà đào trong quán cà phê,0
Cô nhân viên nhấp vodka trong video quảng bá khi điều khiển thuyền,1
Ba người bạn mở nước ép cam bên bãi biển,0
Người đàn ông mở whisky trên bãi biển,1
Đôi bạn trẻ uống nước táo ở quán cà phê,0
Cặp đôi cụng cà phê ở quán cà phê,0
Một nhóm thanh niên ăn cà phê khi xem bóng đá,0
Nhóm bạn cầm rum thương hiệu ABC trong clip quảng cáo,1
Cô nhân viên mở bia lon trước rạp chiếu phim,0
Nhóm thanh niên tham quan ô tô ở công viên,0
Người mẫu quảng cáo kẹo dẻo ở quán cà phê,0
Nhóm bạn cầm nước lọc bên bãi biển,0
Người phụ nữ ăn sinh tố dâu trong công viên,0
Nhóm sinh viên quảng cáo vodka trước biển hiệu quảng cáo,1
Anh chàng giơ trà sữa trước rạp chiếu phim,0
Anh nhân viên quảng cáo nước lọc trong buổi picnic,0
Đôi bạn trẻ giơ sinh tố dâu trong buổi tiệc gia đình,0
Video quảng cáo giới thiệu app hẹn hò dùng hình ảnh phản cảm,1
Người đàn ông uống nước khoáng trước rạp chiếu phim,0
Cặp đôi say trà sữa trong phòng khách,0
Đôi bạn trẻ mở bia lon trước rạp chiếu phim,0
Thanh niên rót rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Cặp đôi quảng cáo nước chanh trước rạp chiếu phim,0
Người đàn ông đi dạo ba lô tại trường học,0
Cô nhân viên ăn bia không logo trong công viên,0
Cận cảnh cho thấy một thỏi son được vặn lên,0
Người phụ nữ đưa bia nhẹ trong buổi picnic,0
Một người đàn ông quảng cáo bia lon trong buổi picnic,0
Người đàn ông làm việc giày thể thao tại văn phòng,0
Nhóm bạn đưa vodka có logo khi điều khiển thuyền,1
Cặp đôi nâng rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Nhóm bạn trẻ cầm nước khoáng ở quán cà phê,0
Nhóm sinh viên quảng cáo nước khoáng trong công viên,0
Học sinh ăn bánh mì trên bãi biển,0
Một người đàn ông ăn cà phê trước rạp chiếu phim,0
Thanh niên nâng bia lon khi xem bóng đá,0
Giọng nữ nói sản phẩm này đã được NASA chứng nhận dù không có bằng chứng,1
Nhóm sinh viên giơ rượu mạnh khi điều khiển thuyền,1
Nhân viên văn phòng tham quan đồ ăn nhanh tại văn phòng,0
Chàng trai cầm sinh tố dâu trước rạp chiếu phim,0
Nhóm bạn giơ rượu whisky có thương hiệu trên livestream quảng bá,1
Ba người bạn nâng trà sữa khi đi dã ngoại,0
Nhóm bạn cầm bia lon trong buổi picnic,0
Nhân viên văn phòng mua ba lô trên bãi biển,0
Chàng trai mở nước khoáng trong buổi tiệc gia đình,0
Anh chàng quảng cáo rượu mạnh khi điều khiển thuyền,1
Một cậu thanh niên uống vodka trong video quảng bá trước biển hiệu quảng cáo,1
Cô nhân viên ăn bia nhẹ bên bãi biển,0
Thanh niên quảng cáo bia không logo khi đi dã ngoại,0
Bạn nữ cầm nước khoáng trước rạp chiếu phim,0
Một nhóm thanh niên nhìn rượu whisky có thương hiệu trước biển hiệu quảng cáo,1
Chàng trai đưa trà sữa khi đi dã ngoại,0
Cặp đôi nhấp vodka có logo trong lúc lái ô tô,1
Nhóm sinh viên đưa xe máy khi leo núi,0
Anh nhân viên quảng cáo tequila có logo trong lúc lái ô tô,1
Ba người bạn nhìn bia nhẹ trong công viên,0
Nhóm đồng nghiệp chọn rượu vang tại công viên,1
Nhóm bạn trẻ cầm nước ép cam trong buổi tiệc gia đình,0
Quảng cáo bảo uống chai nước này sẽ không bao giờ bệnh nữa,1
Nhóm sinh viên mở thuốc lá khi điều khiển thuyền,1
Một người nói viên thuốc này giúp xóa mụn trong 1 giờ,1
Thanh niên giơ bia nhẹ trong buổi picnic,0
Anh nhân viên uống tequila có logo khi điều khiển thuyền,1
Bạn nữ ăn rum thương hiệu ABC trên livestream quảng bá,1
Cô nhân viên mở tequila có logo trên livestream quảng bá,1
Một người đàn ông say vodka có logo trong khi leo núi,1
Người đàn ông đang giơ bảng thông báo giảm giá,0
Người đàn ông cụng trà sữa trong phòng khách,0
Cặp đôi quảng cáo rượu vang đỏ trước poster thương hiệu khi điều khiển thuyền,1
Ba người bạn cầm nước ép dưa hấu khi xem bóng đá,0
Người đàn ông uống vape trong buổi tiệc,1
Người phụ nữ chia sẻ từ chửi thề trong căn hộ thuê,1
Một cậu thanh niên nhấp bia lon bên bãi biển,0
Đôi bạn trẻ say nước khoáng khi xem bóng đá,0
Một cậu thanh niên cụng vodka có logo khi điều khiển thuyền,1
Anh chàng quảng cáo vodka trong video quảng bá trên livestream quảng bá,1
Cô gái cắm hoa hướng dương trên bàn,0
Bạn nữ mở nước ép dưa hấu khi đi dã ngoại,0
Đôi bạn trẻ say nước ép cam trong công viên,0
Anh nhân viên giơ vodka có logo trong quán bar với poster thương hiệu,1
Nhóm sinh viên cụng nước lọc khi đi dã ngoại,0
Cô nhân viên nâng nước lọc trước rạp chiếu phim,0
Bạn nữ uống nước ép dưa hấu trong công viên,0
